Absolute path;Relative path;Class
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6851.txt;dataset_copy\4\6851.txt;6851.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6852.txt;dataset_copy\4\6852.txt;6852.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6860.txt;dataset_copy\4\6860.txt;6860.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6862.txt;dataset_copy\4\6862.txt;6862.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6869.txt;dataset_copy\4\6869.txt;6869.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6879.txt;dataset_copy\4\6879.txt;6879.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6892.txt;dataset_copy\4\6892.txt;6892.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6907.txt;dataset_copy\4\6907.txt;6907.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6930.txt;dataset_copy\4\6930.txt;6930.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6931.txt;dataset_copy\4\6931.txt;6931.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6943.txt;dataset_copy\4\6943.txt;6943.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6945.txt;dataset_copy\4\6945.txt;6945.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6958.txt;dataset_copy\4\6958.txt;6958.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6964.txt;dataset_copy\4\6964.txt;6964.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6974.txt;dataset_copy\4\6974.txt;6974.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6983.txt;dataset_copy\4\6983.txt;6983.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\6996.txt;dataset_copy\4\6996.txt;6996.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7026.txt;dataset_copy\4\7026.txt;7026.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7028.txt;dataset_copy\4\7028.txt;7028.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7039.txt;dataset_copy\4\7039.txt;7039.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7063.txt;dataset_copy\4\7063.txt;7063.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7073.txt;dataset_copy\4\7073.txt;7073.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7082.txt;dataset_copy\4\7082.txt;7082.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7086.txt;dataset_copy\4\7086.txt;7086.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7091.txt;dataset_copy\4\7091.txt;7091.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7137.txt;dataset_copy\4\7137.txt;7137.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7150.txt;dataset_copy\4\7150.txt;7150.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7158.txt;dataset_copy\4\7158.txt;7158.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7170.txt;dataset_copy\4\7170.txt;7170.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7180.txt;dataset_copy\4\7180.txt;7180.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7187.txt;dataset_copy\4\7187.txt;7187.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7194.txt;dataset_copy\4\7194.txt;7194.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7195.txt;dataset_copy\4\7195.txt;7195.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7200.txt;dataset_copy\4\7200.txt;7200.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7212.txt;dataset_copy\4\7212.txt;7212.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7230.txt;dataset_copy\4\7230.txt;7230.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7232.txt;dataset_copy\4\7232.txt;7232.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7260.txt;dataset_copy\4\7260.txt;7260.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7310.txt;dataset_copy\4\7310.txt;7310.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7320.txt;dataset_copy\4\7320.txt;7320.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7341.txt;dataset_copy\4\7341.txt;7341.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7342.txt;dataset_copy\4\7342.txt;7342.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7358.txt;dataset_copy\4\7358.txt;7358.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7360.txt;dataset_copy\4\7360.txt;7360.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7367.txt;dataset_copy\4\7367.txt;7367.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7369.txt;dataset_copy\4\7369.txt;7369.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7379.txt;dataset_copy\4\7379.txt;7379.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7389.txt;dataset_copy\4\7389.txt;7389.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7394.txt;dataset_copy\4\7394.txt;7394.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7418.txt;dataset_copy\4\7418.txt;7418.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7431.txt;dataset_copy\4\7431.txt;7431.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7441.txt;dataset_copy\4\7441.txt;7441.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7453.txt;dataset_copy\4\7453.txt;7453.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7459.txt;dataset_copy\4\7459.txt;7459.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7471.txt;dataset_copy\4\7471.txt;7471.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7479.txt;dataset_copy\4\7479.txt;7479.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7506.txt;dataset_copy\4\7506.txt;7506.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7507.txt;dataset_copy\4\7507.txt;7507.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7512.txt;dataset_copy\4\7512.txt;7512.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7513.txt;dataset_copy\4\7513.txt;7513.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7520.txt;dataset_copy\4\7520.txt;7520.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7527.txt;dataset_copy\4\7527.txt;7527.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7534.txt;dataset_copy\4\7534.txt;7534.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7535.txt;dataset_copy\4\7535.txt;7535.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7587.txt;dataset_copy\4\7587.txt;7587.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7605.txt;dataset_copy\4\7605.txt;7605.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7617.txt;dataset_copy\4\7617.txt;7617.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7627.txt;dataset_copy\4\7627.txt;7627.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7644.txt;dataset_copy\4\7644.txt;7644.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7646.txt;dataset_copy\4\7646.txt;7646.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7669.txt;dataset_copy\4\7669.txt;7669.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7689.txt;dataset_copy\4\7689.txt;7689.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7690.txt;dataset_copy\4\7690.txt;7690.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7693.txt;dataset_copy\4\7693.txt;7693.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7695.txt;dataset_copy\4\7695.txt;7695.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7721.txt;dataset_copy\4\7721.txt;7721.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7736.txt;dataset_copy\4\7736.txt;7736.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7742.txt;dataset_copy\4\7742.txt;7742.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7744.txt;dataset_copy\4\7744.txt;7744.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7757.txt;dataset_copy\4\7757.txt;7757.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7774.txt;dataset_copy\4\7774.txt;7774.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7779.txt;dataset_copy\4\7779.txt;7779.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7780.txt;dataset_copy\4\7780.txt;7780.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7784.txt;dataset_copy\4\7784.txt;7784.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7785.txt;dataset_copy\4\7785.txt;7785.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7795.txt;dataset_copy\4\7795.txt;7795.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7825.txt;dataset_copy\4\7825.txt;7825.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7833.txt;dataset_copy\4\7833.txt;7833.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7834.txt;dataset_copy\4\7834.txt;7834.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7848.txt;dataset_copy\4\7848.txt;7848.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7867.txt;dataset_copy\4\7867.txt;7867.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7870.txt;dataset_copy\4\7870.txt;7870.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7873.txt;dataset_copy\4\7873.txt;7873.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7874.txt;dataset_copy\4\7874.txt;7874.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7887.txt;dataset_copy\4\7887.txt;7887.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7902.txt;dataset_copy\4\7902.txt;7902.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7911.txt;dataset_copy\4\7911.txt;7911.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7919.txt;dataset_copy\4\7919.txt;7919.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7923.txt;dataset_copy\4\7923.txt;7923.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7930.txt;dataset_copy\4\7930.txt;7930.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7933.txt;dataset_copy\4\7933.txt;7933.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7935.txt;dataset_copy\4\7935.txt;7935.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7954.txt;dataset_copy\4\7954.txt;7954.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7957.txt;dataset_copy\4\7957.txt;7957.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7958.txt;dataset_copy\4\7958.txt;7958.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7960.txt;dataset_copy\4\7960.txt;7960.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7979.txt;dataset_copy\4\7979.txt;7979.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7980.txt;dataset_copy\4\7980.txt;7980.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\7999.txt;dataset_copy\4\7999.txt;7999.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8002.txt;dataset_copy\4\8002.txt;8002.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8008.txt;dataset_copy\4\8008.txt;8008.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8025.txt;dataset_copy\4\8025.txt;8025.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8029.txt;dataset_copy\4\8029.txt;8029.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8041.txt;dataset_copy\4\8041.txt;8041.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8043.txt;dataset_copy\4\8043.txt;8043.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8048.txt;dataset_copy\4\8048.txt;8048.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8066.txt;dataset_copy\4\8066.txt;8066.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8094.txt;dataset_copy\4\8094.txt;8094.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8101.txt;dataset_copy\4\8101.txt;8101.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8127.txt;dataset_copy\4\8127.txt;8127.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8132.txt;dataset_copy\4\8132.txt;8132.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8135.txt;dataset_copy\4\8135.txt;8135.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8162.txt;dataset_copy\4\8162.txt;8162.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8174.txt;dataset_copy\4\8174.txt;8174.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8178.txt;dataset_copy\4\8178.txt;8178.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8180.txt;dataset_copy\4\8180.txt;8180.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8204.txt;dataset_copy\4\8204.txt;8204.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8209.txt;dataset_copy\4\8209.txt;8209.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8213.txt;dataset_copy\4\8213.txt;8213.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8225.txt;dataset_copy\4\8225.txt;8225.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8226.txt;dataset_copy\4\8226.txt;8226.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8255.txt;dataset_copy\4\8255.txt;8255.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8259.txt;dataset_copy\4\8259.txt;8259.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8271.txt;dataset_copy\4\8271.txt;8271.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8276.txt;dataset_copy\4\8276.txt;8276.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8295.txt;dataset_copy\4\8295.txt;8295.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8298.txt;dataset_copy\4\8298.txt;8298.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8301.txt;dataset_copy\4\8301.txt;8301.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8307.txt;dataset_copy\4\8307.txt;8307.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8309.txt;dataset_copy\4\8309.txt;8309.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8311.txt;dataset_copy\4\8311.txt;8311.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8322.txt;dataset_copy\4\8322.txt;8322.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8340.txt;dataset_copy\4\8340.txt;8340.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8343.txt;dataset_copy\4\8343.txt;8343.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8396.txt;dataset_copy\4\8396.txt;8396.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8417.txt;dataset_copy\4\8417.txt;8417.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8422.txt;dataset_copy\4\8422.txt;8422.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8424.txt;dataset_copy\4\8424.txt;8424.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8428.txt;dataset_copy\4\8428.txt;8428.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8439.txt;dataset_copy\4\8439.txt;8439.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8440.txt;dataset_copy\4\8440.txt;8440.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8453.txt;dataset_copy\4\8453.txt;8453.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8472.txt;dataset_copy\4\8472.txt;8472.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8501.txt;dataset_copy\4\8501.txt;8501.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8504.txt;dataset_copy\4\8504.txt;8504.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8519.txt;dataset_copy\4\8519.txt;8519.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8545.txt;dataset_copy\4\8545.txt;8545.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8547.txt;dataset_copy\4\8547.txt;8547.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8549.txt;dataset_copy\4\8549.txt;8549.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8553.txt;dataset_copy\4\8553.txt;8553.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8565.txt;dataset_copy\4\8565.txt;8565.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8572.txt;dataset_copy\4\8572.txt;8572.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8594.txt;dataset_copy\4\8594.txt;8594.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8604.txt;dataset_copy\4\8604.txt;8604.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8616.txt;dataset_copy\4\8616.txt;8616.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8626.txt;dataset_copy\4\8626.txt;8626.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8641.txt;dataset_copy\4\8641.txt;8641.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8654.txt;dataset_copy\4\8654.txt;8654.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8682.txt;dataset_copy\4\8682.txt;8682.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8684.txt;dataset_copy\4\8684.txt;8684.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8690.txt;dataset_copy\4\8690.txt;8690.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8697.txt;dataset_copy\4\8697.txt;8697.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8704.txt;dataset_copy\4\8704.txt;8704.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8715.txt;dataset_copy\4\8715.txt;8715.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8717.txt;dataset_copy\4\8717.txt;8717.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8732.txt;dataset_copy\4\8732.txt;8732.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8738.txt;dataset_copy\4\8738.txt;8738.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8740.txt;dataset_copy\4\8740.txt;8740.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8747.txt;dataset_copy\4\8747.txt;8747.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8782.txt;dataset_copy\4\8782.txt;8782.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8785.txt;dataset_copy\4\8785.txt;8785.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8788.txt;dataset_copy\4\8788.txt;8788.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8794.txt;dataset_copy\4\8794.txt;8794.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8811.txt;dataset_copy\4\8811.txt;8811.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8843.txt;dataset_copy\4\8843.txt;8843.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8861.txt;dataset_copy\4\8861.txt;8861.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8862.txt;dataset_copy\4\8862.txt;8862.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8875.txt;dataset_copy\4\8875.txt;8875.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8888.txt;dataset_copy\4\8888.txt;8888.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8914.txt;dataset_copy\4\8914.txt;8914.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8916.txt;dataset_copy\4\8916.txt;8916.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8918.txt;dataset_copy\4\8918.txt;8918.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8919.txt;dataset_copy\4\8919.txt;8919.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8933.txt;dataset_copy\4\8933.txt;8933.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8936.txt;dataset_copy\4\8936.txt;8936.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8949.txt;dataset_copy\4\8949.txt;8949.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8965.txt;dataset_copy\4\8965.txt;8965.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8974.txt;dataset_copy\4\8974.txt;8974.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\8976.txt;dataset_copy\4\8976.txt;8976.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\9011.txt;dataset_copy\4\9011.txt;9011.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\9014.txt;dataset_copy\4\9014.txt;9014.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\4\9019.txt;dataset_copy\4\9019.txt;9019.txt
